"String ID","Source text","Translation","Context","Path","Filename"
"233","Modo acrobático activado","Modo acrobático activado","","","acro.wav"
"234","modo de vuelo uno","modo de vuelo uno","","","fm-1.wav"
"235","modo de vuelo dos","modo de vuelo dos","","","fm-2.wav"
"236","modo de vuelo tres","modo de vuelo tres","","","fm-3.wav"
"237","modo de vuelo cuatro","modo de vuelo cuatro","","","fm-4.wav"
"238","modo de vuelo cinco","modo de vuelo cinco","","","fm-5.wav"
"239","modo de vuelo seis","modo de vuelo seis","","","fm-6.wav"
"240","modo de vuelo siete","modo de vuelo siete","","","fm-7.wav"
"241","modo de vuelo ocho","modo de vuelo ocho","","","fm-8.wav"
"242","vario activo","vario activo","","","vrion.wav"
"243","vario inactivo","vario inactivo","","","vrioff.wav"
"244","modo de vuelo con poder","modo de vuelo con poder","","","fm-pwr.wav"
"245","modo de vuelo aterrizar","modo de vuelo aterrizar","","","fm-lnd.wav"
"246","modo de vuelo flotar","modo de vuelo flotar","","","fm-flt.wav"
"247","modo de vuelo  velocidad","modo de vuelo  velocidad","","","fm-spd.wav"
"248","modo de vuelo rápido","modo de vuelo rápido","","","fm-fst.wav"
"249","modo de vuelo normal","modo de vuelo normal","","","fm-nrm.wav"
"250","modo de vuelo crucero","modo de vuelo crucero","","","fm-crs.wav"
"251","modo de vuelo acrobático","modo de vuelo acrobático","","","fm-acr.wav"
"252","modo de vuelo carrera","modo de vuelo carrera","","","fm-rce.wav"
"253","modo de vuelo lanzamiento","modo de vuelo lanzamiento","","","fm-lch.wav"
"254","modo de vuelo ping","modo de vuelo ping","","","fm-png.wav"
"255","modo de vuelo térmico","modo de vuelo térmico","","","fm-thm.wav"
"256","modo de vuelo térmica izquierda","modo de vuelo térmica izquierda","","","fm-thl.wav"
"257","modo de vuelo térmica derecha","modo de vuelo térmica derecha","","","fm-thr.wav"
"258","modo de vuelo estabilizar","modo de vuelo estabilizar","","","fm-stb.wav"
"259","modo de vuelo horizonte","modo de vuelo horizonte","","","fm-hor.wav"
"260","modo de vuelo ángulo","modo de vuelo ángulo","","","fm-ang.wav"
"261","modo de vuelo relantí alto 1","modo de vuelo relantí alto 1","","","fm-id1.wav"
"262","modo de vuelo relantí alto 2","modo de vuelo relantí alto 2","","","fm-id2.wav"
"263","baja tasa","baja tasa","","","ratlow.wav"
"264","tasa media","tasa media","","","ratmed.wav"
"265","alta tasa","alta tasa","","","rathi.wav"
"266","despegue","despegue","","","takeof.wav"
"267","deportivo","deportivo","","","sport.wav"
"268","patrón","patrón","","","pattrn.wav"
"269","3D","3D","","","3d.wav"
"270","aterrizaje","aterrizaje","","","landin.wav"
"271","relantí alto 1","relantí alto 1","","","idleu1.wav"
"272","relantí alto 2","relantí alto 2","","","idleu2.wav"
"273","modo normal","modo normal","","","normod.wav"
"274","banco 0","banco 0","","","bank-0.wav"
"275","banco 1","banco 1","","","bank-1.wav"
"276","banco 2","banco 2","","","bank-2.wav"
"277","banco 3","banco 3","","","bank-3.wav"
"278","manteniendo rumbo","manteniendo rumbo","","","headlo.wav"
"279","modo tasa de asenso","modo tasa de asenso","","","ratmod.wav"
"280","Modo 3D","Modo 3D","","","3d-mod.wav"
"281","Modo estabilizado","Modo estabilizado","","","stabmo.wav"
"282","encendido","encendido","","","on.wav"
"283","apagado","apagado","","","off.wav"
"284","zumbador activo","zumbador activo","","","buzact.wav"
"285","crash-flip activo","crash-flip activo","","","crfact.wav"
"286","caja negra activa","caja negra activa","","","blkact.wav"
"287","prearmado activo","prearmado activo","","","preact.wav"
"288","modo estable","modo estable","","","stbmod.wav"
"289","frenos actibos","frenos actibos","","","brakon.wav"
"290","frenos inactivos","frenos inactivos","","","brakof.wav"
"291","mariposa activa","mariposa activa","","","btfon.wav"
"292","mariposa inactiva","mariposa inactiva","","","btfoff.wav"
"293","flap uno","flap uno","","","flp1.wav"
"294","flap dos","flap dos","","","flp2.wav"
"295","flap tres","flap tres","","","flp3.wav"
"296","flap cuatro","flap cuatro","","","flp4.wav"
"297","flap cinco","flap cinco","","","flp5.wav"
"298","alas en flecha","alas en flecha","","","wngswp.wav"
"299","frenos de ruedas activo","frenos de ruedas activo","","","whlbro.wav"
"300","frenos de ruedas inactivos","frenos de ruedas inactivos","","","whlbrf.wav"
"301","modo manual","modo manual","","","manmod.wav"
"302","modo acrobático","modo acrobático","","","acrmod.wav"
"303","modo ángulo","modo ángulo","","","angmod.wav"
"304","modo horizonte","modo horizonte","","","hznmod.wav"
"305","modo de lanzamiento","modo de lanzamiento","","","lncmod.wav"
"306","modo aire","modo aire","","","airmod.wav"
"307","modo pit","modo pit","","","pitmod.wav"
"308","navegación modo crucero","navegación modo crucero","","","navcrs.wav"
"309","navegación manteniendo el curso","navegación manteniendo el curso","","","navcsh.wav"
"310","navegación manteniendo altitud","navegación manteniendo altitud","","","navalh.wav"
"311","navegación mantener posición.","navegación mantener posición.","","","navpos.wav"
"312","navegación volver a casa","navegación volver a casa","","","navrth.wav"
"313","navegación por waypoint","navegación por waypoint","","","navwp.wav"
"314","crucero","crucero","","","cruise.wav"
"315","mantener el curso","mantener el curso","","","crshld.wav"
"316","mantención de altitud","mantención de altitud","","","althld.wav"
"317","mantener la posición","mantener la posición","","","poshld.wav"
"318","vuelve a casa","vuelve a casa","","","rth.wav"
"319","waypoint","waypoint","","","waypnt.wav"
"320","manual","manual","","","manual.wav"
"321","auto","auto","","","auto.wav"
"322","OSD","OSD","","","osd.wav"
"323","Perfil OSD","Perfil OSD","","","osdprf.wav"
"324","Autorotation","","heli","","auro.wav"
